Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit,Discount
5857,CA-2016-112214,05/08/2016,11/08/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.362,0.0391918647281761,0.04316284661693404
5858,CA-2016-112214,05/08/2016,11/08/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220.0,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,0.0254432956509353,0.0025857007775340834
5859,US-2018-153255,03/09/2018,07/09/2018,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Concord,California,94521.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,0.9573665718491376,0.005991879773408437
5860,CA-2016-108119,01/11/2016,08/11/2016,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,Conway,Arkansas,72032.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",301.96,35.42605212533621,0.17598052122136812
5861,CA-2016-157434,29/04/2016,04/05/2016,Second Class,JK-15640,Jim Kriz,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,7.968,0.7257173210031186,0.13661847157438223
5862,CA-2017-101525,01/05/2017,04/05/2017,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,109.92,11.3880494304049,0.15540460467255593
5863,CA-2017-101525,01/05/2017,04/05/2017,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,19.44,0.029016689942149,0.0022389421251658216
5864,CA-2017-101525,01/05/2017,04/05/2017,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,0.9434365350753744,0.12680598589722772
5865,US-2015-117968,05/08/2015,07/08/2015,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,11.412975354126482,0.21542044836025823
5866,US-2015-117968,05/08/2015,07/08/2015,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,0.4037366561943015,0.13280811059023076
5867,US-2015-117968,05/08/2015,07/08/2015,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1133.35,165.9721274947914,0.21966576189366668
5868,CA-2017-158211,04/01/2017,08/01/2017,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,4.672,0.2177329203324024,0.06990568931905043
5869,CA-2017-158211,04/01/2017,08/01/2017,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,17.007678165739772,0.24394260134451762
5870,CA-2017-152247,07/11/2017,12/11/2017,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001.0,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,188.66706101911717,0.17652937213603567
5871,CA-2017-128223,14/06/2017,14/06/2017,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804.0,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,54.52390799107812,0.06322892982897187
5872,CA-2017-154235,24/09/2017,28/09/2017,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bloomington,Indiana,47401.0,Central,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,6.057676977099585,0.07101614275614988
5873,CA-2018-129910,30/03/2018,03/04/2018,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,7.506220112535107,0.1884091393708611
5874,CA-2018-133095,04/06/2018,04/06/2018,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401.0,South,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,108.08,17.939974246880176,0.248981877963733
5875,CA-2018-133095,04/06/2018,04/06/2018,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401.0,South,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,9.54,0.793017808111628,0.12468833460874655
5876,CA-2016-130554,07/04/2016,09/04/2016,First Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,11.736,0.6062827672482846,0.07749012873827767
5877,CA-2015-152443,21/05/2015,26/05/2015,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841.0,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,77.6599636541963,0.2601034820731801
5878,CA-2015-152443,21/05/2015,26/05/2015,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841.0,East,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,2.401334630801996,0.20078048752525046
5879,CA-2015-152443,21/05/2015,26/05/2015,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841.0,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,22.03505192263257,0.13442564618492295
5880,CA-2017-133319,05/09/2017,11/09/2017,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,18.75098030497413,0.14637005858379054
5881,CA-2017-133935,18/09/2017,22/09/2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105.0,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,32.74508969816828,0.061276940380918916
5882,CA-2017-133935,18/09/2017,22/09/2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105.0,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,368.91,46.24675165144432,0.18804078901945318
5883,CA-2017-133935,18/09/2017,22/09/2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105.0,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",885.528,63.53530757520463,0.10762275316286658
5884,CA-2017-136301,13/03/2017,15/03/2017,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109.0,West,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,5.63136911927012,0.29869355300230477
5885,CA-2017-136301,13/03/2017,15/03/2017,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109.0,West,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,471.7889470480796,0.14405505457856635
5886,US-2015-109456,16/10/2015,17/10/2015,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,14.352,1.3946860440066655,0.14576568185688396
5887,US-2015-109456,16/10/2015,17/10/2015,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110.0,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,20.367269236059727,0.16975553622320155
5888,CA-2018-151596,08/10/2018,11/10/2018,First Class,BP-11050,Barry Pond,Corporate,United States,Cranston,Rhode Island,2920.0,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,7.840097338671522,0.275026800935624
5889,CA-2016-147879,07/05/2016,12/05/2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Owensboro,Kentucky,42301.0,South,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,45.68,7.316274160318678,0.24024542995792508
5890,CA-2017-166625,14/04/2017,17/04/2017,First Class,JM-15580,Jill Matthias,Consumer,United States,Baltimore,Maryland,21215.0,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,25.06,2.261063909826781,0.13533902093935243
5891,CA-2017-146157,21/11/2017,26/11/2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,38.432,5.524210037973299,0.2156097797918388
5892,CA-2017-146157,21/11/2017,26/11/2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",21.568,2.528785447540693,0.1758706496342285
5893,CA-2017-146157,21/11/2017,26/11/2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,81.576,8.033066872970617,0.14771011461037467
5894,CA-2018-159954,10/09/2018,14/09/2018,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,0.1069275696680988,0.05769473183530516
5895,CA-2018-100825,09/09/2018,14/09/2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Los Angeles,California,90036.0,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,9.266662926247992,0.13918087903646728
5896,CA-2015-168305,01/11/2015,08/11/2015,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049.0,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,2.182869052760463,0.07374557610677239
5897,CA-2015-168305,01/11/2015,08/11/2015,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049.0,West,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,21.4,3.915524401365082,0.27445264495549637
5898,CA-2017-167682,03/04/2017,09/04/2017,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374.0,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4.770826515172039,0.10062204404890408
5899,CA-2017-167682,03/04/2017,09/04/2017,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374.0,Central,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,49.510110643619086,0.28567920436001165
5900,CA-2018-108000,12/01/2018,16/01/2018,Standard Class,LS-16945,Linda Southworth,Corporate,United States,San Francisco,California,94110.0,West,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,9.78,1.0426561474252551,0.15991658702841335
5901,CA-2016-146465,20/11/2016,24/11/2016,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,San Francisco,California,94122.0,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.192,3.055664321786734,0.1894633136028481
5902,CA-2017-159639,27/11/2017,02/12/2017,Standard Class,PC-18745,Pamela Coakley,Corporate,United States,Westfield,New Jersey,7090.0,East,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3.4270400856166368,0.16288213334679832
5903,US-2018-153948,06/11/2018,06/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122.0,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,1.5510148361968104,0.038814185090010264
5904,US-2018-153948,06/11/2018,06/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122.0,West,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,45.36,3.4094500988400407,0.11274636570238228
5905,US-2018-153948,06/11/2018,06/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122.0,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,26.4,0.5234914728258544,0.029743833683287178
5906,US-2018-153948,06/11/2018,06/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122.0,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,41.4,5.1580594858384,0.1868862132550145
5907,US-2018-153948,06/11/2018,06/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122.0,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,16.95,1.514903521729488,0.13406225856013168
5908,US-2017-113985,02/12/2017,07/12/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,24.704,3.843868147537685,0.23339549147128102
5909,US-2017-113985,02/12/2017,07/12/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,West,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,2.632417543132476,0.06614114429981095
5910,US-2017-113985,02/12/2017,07/12/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,West,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,0.4778998336787886,0.04936981752880047
5911,US-2017-113985,02/12/2017,07/12/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,104.184,8.466663430145838,0.12189966928913033
5912,CA-2017-155383,17/12/2017,22/12/2017,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98115.0,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,8.622803576230256,0.2779756149655143
5913,CA-2015-120432,24/08/2015,26/08/2015,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Owensboro,Kentucky,42301.0,South,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3.623151256563301,0.2131265445037235
5914,US-2016-126977,17/09/2016,23/09/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,1.2483924018828978,0.1256770874378756
5915,US-2016-126977,17/09/2016,23/09/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035.0,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,87.71,9.073988401830116,0.15518165092629316
5916,US-2016-126977,17/09/2016,23/09/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.764,3.364545592956375,0.025263903353129502
5917,US-2016-126977,17/09/2016,23/09/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,94.6,18.62817595943606,0.2953727689128339
5918,US-2016-126977,17/09/2016,23/09/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035.0,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.704,563.6078469985245,0.19992219140847567
5919,US-2016-126977,17/09/2016,23/09/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035.0,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,2003.92,114.38538417504434,0.08562122053902674
5920,US-2016-126977,17/09/2016,23/09/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035.0,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,24.60043770667497,0.1757425182645733
5921,US-2016-126977,17/09/2016,23/09/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035.0,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,14.449482673785829,0.03284470982069819
5922,US-2016-126977,17/09/2016,23/09/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,21.433847354177896,0.28975100064227505
5923,US-2016-126977,17/09/2016,23/09/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035.0,East,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8,2.3700844356984425,0.05243549636500978
5924,CA-2017-130288,26/11/2017,30/11/2017,Second Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,10011.0,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,40.58950857745195,0.19440909541656423
5925,CA-2018-146458,19/11/2018,22/11/2018,Second Class,RB-19435,Richard Bierner,Consumer,United States,Springfield,Virginia,22153.0,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,22.96,1.1271268919787687,0.07363633876167913
5926,CA-2018-150420,03/06/2018,08/06/2018,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,98226.0,West,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.5,157.79174804441303,0.21526841479456071
5927,US-2015-118997,08/04/2015,12/04/2015,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Decatur,Alabama,35601.0,South,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,188.91052737096052,0.2330464101720843
